,temperature_00,wind_direction_00,wind_speed_00,temperature_08,wind_direction_08,wind_speed_08,temperature_16,wind_direction_16,wind_speed_16,power
2015-05-15,18.774548212687176,123.27594,13.29881,21.36147403717041,110.85121,15.816733,27.293132146199543,105.111145,12.4322195,9131.6875
2015-05-16,23.168526649475098,112.118065,11.617954,25.992936770121258,102.43686,8.720741,28.945210456848145,239.33319,5.1835876,5566.05
2015-05-17,20.868509610493977,273.69504,4.7805953,25.5897003809611,212.5439,1.9537317,27.440001169840496,258.58316,8.384333,2307.5422
2015-05-18,17.690754890441895,288.82913,4.0386796,23.7017879486084,285.6026,1.703328,25.448119799296062,284.58926,4.5544176,745.82495
2015-05-19,17.439664204915363,283.84665,2.7682397,23.30380853017171,118.608475,1.8142381,25.491691907246906,274.8649,6.678847,1257.6962
2015-05-20,18.244747797648113,252.22212,8.854094,15.773468335469564,284.89743,7.752499,12.413502311706537,285.6772,10.812312,6290.7427
2015-05-21,5.973476854960125,197.54607,3.43435,8.60864346822103,337.41003,5.8440433,9.956191507975248,316.07654,7.1174655,2347.7375
2015-05-22,4.668406613667813,119.74581,7.6285524,8.577959887186688,134.78069,6.730987,9.046557235717758,17.063084,11.287185,5015.7446
2015-05-23,5.25720863342286,69.971466,3.1918354,10.054104296366374,105.583885,3.8727193,11.844887733459473,31.25969,6.3802743,1435.8307
2015-05-24,8.553409830729153,114.66542,1.8946049,11.96567465464274,142.33234,1.6411097,12.419288953145346,253.13245,6.2233157,1022.5461
2015-05-25,8.638898022969551,228.00592,2.1144145,13.005966440836588,223.47858,1.8942543,14.757672309875488,240.40164,7.1103525,1335.1198
2015-05-26,8.620693524678549,273.63232,2.8308017,13.476896286010742,301.26495,4.286471,13.965912818908691,215.50458,4.3512573,919.0109
2015-05-27,9.13213062286377,275.39297,3.3354537,12.709940592447916,161.59805,1.4841979,13.818029403686523,263.38263,6.1204143,1038.9338
2015-05-28,10.273474057515463,264.87427,4.5603676,12.064838409423828,288.96936,5.4451494,12.302020708719889,276.74643,5.25467,1302.8049
2015-05-29,7.990635299682618,274.06924,4.517407,12.111121813456217,306.92877,3.4022841,13.73914368947347,301.3702,4.100072,737.4663
2015-05-30,8.05652650197347,186.32002,3.188328,14.65119457244873,156.13002,2.853054,16.420287132263184,243.49184,4.197764,722.4841
2015-05-31,11.59056822458903,279.7475,3.4243412,14.061827659606934,291.34042,3.7292697,13.823444684346518,275.42722,4.270476,643.5373
2015-06-01,8.809698867797836,278.49176,3.8062139,13.235488764444987,306.82233,3.7410357,14.59793504079183,265.43524,5.839797,1159.947
2015-06-02,8.433645311991361,241.05214,2.4040372,14.084798749287922,205.45639,2.2764287,17.329454104105633,268.991,7.597185,1659.2651
2015-06-03,9.530248959859213,299.17953,6.2591987,12.324186325073242,269.97656,9.022583,12.839733441670736,277.886,10.749766,5631.3945
2015-06-04,7.32644214630126,275.5793,6.713348,9.648422368367514,130.3684,5.247519,11.87725308736165,63.92311,6.2890005,2777.0188
2015-06-05,8.651291338602688,164.84883,2.100822,13.107226943969726,291.10202,5.681403,13.115310351053873,275.78665,11.190745,3826.149
2015-06-06,7.779593340555816,265.73962,8.470574,9.379094950358075,273.43826,6.8210697,10.412808227539053,265.4103,4.021008,3072.0984
2015-06-07,5.701635487874355,78.85042,4.293736,10.80811850229899,88.80254,5.1271086,13.326536178588867,21.980091,7.3352637,2391.9287
2015-06-08,8.995027669270819,98.34432,4.4002633,15.190480868021647,105.77359,4.995692,18.298561096191406,276.17142,3.651873,1104.7402
2015-06-09,11.600531260172525,280.84348,4.367321,17.82858943939209,284.1989,6.525219,16.504798253377277,278.39554,9.576939,3553.4893
2015-06-10,6.876976458231598,137.42294,5.479413,9.881702295939128,101.05196,6.627455,11.505757649739573,283.21036,5.478121,2723.158
2015-06-11,6.6459202448527,106.92007,3.6279078,12.41664981842041,103.73182,4.627588,13.976910273234049,12.562711,7.2830977,1929.2577
2015-06-12,8.813170115152994,96.67585,6.576904,16.65907096862793,113.86178,9.414664,20.347381273905437,68.444305,6.9207993,4504.3467
2015-06-13,16.190456708272297,110.59287,6.965888,21.83705202738444,112.55923,4.539599,22.255823135375977,169.6788,5.630576,2054.5098
2015-06-14,13.64138412475586,58.978016,4.543822,20.925055185953777,120.09155,3.157388,20.765121777852375,208.55295,6.552195,1501.5421
2015-06-15,12.200029373168945,165.83679,4.197718,19.80784289042155,115.98697,2.8295965,20.24297555287679,227.48451,6.3127475,1467.4766
2015-06-16,12.498343149820963,316.13214,4.1139827,19.71957015991211,282.41296,2.150778,20.002565066019695,325.51065,5.095203,1006.62195
2015-06-17,11.458853085835775,304.61365,2.6955454,18.193882942199707,302.02695,3.2863884,18.19749387105306,276.98492,6.0474386,1028.5491
2015-06-18,8.977363268534342,286.91113,2.6114082,16.06365426381429,254.35161,3.1120946,18.7535400390625,309.98444,5.092062,863.0447
2015-06-19,10.950161933898926,257.30588,2.4956288,18.42966906229655,99.48111,2.7889624,22.381122589111328,296.18597,2.8622766,306.88083
2015-06-20,15.255776405334473,285.10498,3.5701404,20.80149555206299,220.50061,1.2509127,24.91734568277995,286.25436,3.391933,410.5246
2015-06-21,17.320192337036133,193.32983,1.5685315,23.854686737060547,236.03499,4.3991218,20.611783345540363,266.17853,7.5434294,1843.7935
2015-06-22,11.591218948364258,279.09406,4.740775,18.00334358215332,237.21138,1.8465554,18.996015866597492,172.862,5.834047,1413.7235
2015-06-23,10.933258056640625,208.71378,4.1170244,18.970932960510254,182.58217,3.411512,19.651326179504395,159.78069,6.17638,1425.4955
2015-06-24,11.816440264383951,49.555042,4.0537047,18.990276336669922,117.384476,3.665343,20.0977201461792,135.64038,6.458827,1486.257
2015-06-25,12.333563804626465,168.28172,3.89485,20.094209988911945,219.72002,2.489887,19.692903518676758,196.33318,6.6444507,1612.4564
2015-06-26,11.617607752482096,154.4369,4.5860796,19.383959134419758,83.871254,4.3184853,20.9156395594279,24.95083,9.286549,2947.7046
2015-06-27,18.720067342122395,114.62426,7.93422,24.967631022135418,107.523605,9.676636,29.23186683654785,191.14511,3.56259,4151.4893
2015-06-28,21.548574765523274,229.96048,3.1558383,28.219866434733074,166.81732,3.4097383,24.510792414347332,210.32594,7.2369666,1534.2188
2015-06-29,18.72889232635498,206.22285,1.67513,25.019511540730793,305.78946,3.031614,26.794400215148926,259.06073,7.19139,1334.4347
2015-06-30,17.721887588500977,161.98058,2.0976448,24.155620574951172,273.94397,1.4416299,25.631417910257976,271.74246,5.548845,743.9965
2015-07-01,17.329793294270832,280.69937,3.7803857,22.7624724706014,222.28456,1.781584,24.841700236002605,272.26315,5.6173162,891.2026
2015-07-02,17.424044926961262,281.1658,3.5136802,23.328383445739746,296.59045,3.0839558,23.841135660807293,269.6063,8.041288,1908.788
2015-07-03,15.852629979451498,273.09613,5.6625175,20.471113204956055,298.5291,3.8590903,21.134210268656414,266.00302,8.394643,2531.3066
2015-07-04,14.464353243509928,273.6036,6.345277,17.52388922373454,288.8151,6.1518664,20.171031316121418,264.97998,7.042872,2590.8235
2015-07-05,12.785360336303711,282.93472,4.664224,19.35097376505534,305.36563,3.0653267,21.705253918965656,306.20404,4.868875,912.2019
2015-07-06,13.888461430867514,222.06964,4.0618377,20.805407842000324,82.206375,3.4958394,22.590490341186523,22.385038,6.3363223,1359.3835
2015-07-07,16.559773445129395,92.36824,4.33703,24.715550422668457,81.63946,4.911017,25.25645351409912,24.725483,9.1421585,2840.3672
2015-07-08,21.352686882019043,106.49219,7.791657,27.07414213816325,109.13434,10.2209215,29.2613738377889,60.34096,6.4441667,4910.2803
2015-07-09,27.03926944732666,117.8647,9.229735,29.5388282140096,117.47551,5.5976243,28.260944366455078,9.514318,6.3600783,3675.0046
2015-07-10,18.957703590393066,55.01164,3.976616,25.500515619913738,20.960377,4.586938,23.612956047058105,16.85851,7.4339614,2680.406
2015-07-11,18.591941515604656,100.08212,7.3962975,24.113130887349445,110.20012,9.692221,26.389151255289715,58.22334,6.201778,4387.014
2015-07-12,23.661784807840984,115.569244,8.741535,26.947731335957844,110.06062,5.8099604,27.591522852579754,109.02701,4.841528,3169.2112
2015-07-13,20.117428461710613,97.80248,4.058383,27.40412425994873,132.53206,3.7539096,27.579901695251465,153.76953,5.1000304,1145.3944
2015-07-14,21.735991795857746,92.8953,3.9530678,27.358363151550293,166.90726,4.090398,26.42400074005127,263.89026,7.7673483,2022.6952
2015-07-15,17.760253588358562,290.75604,3.241583,23.110885620117188,303.4878,3.6135867,24.696502367655437,268.46097,6.6612372,1246.5868
2015-07-16,16.137065251668293,282.24722,4.9191623,22.129565556844074,299.39203,3.8062093,22.69171078999837,202.19833,5.4945345,1098.5616
2015-07-17,15.404421170552572,299.52316,2.4563067,21.914299964904785,303.05148,1.8926669,21.86099847157796,255.68094,5.919739,1035.4415
2015-07-18,13.264383951822916,245.9797,3.504912,21.058688163757324,171.20436,2.933206,21.46069876352946,85.21965,6.5935893,1411.0039
2015-07-19,14.261799812316895,72.7215,2.848085,22.06662654876709,124.98843,2.918377,22.936928431193035,150.56306,6.440092,1229.1625
2015-07-20,18.986475944519043,112.095726,4.857176,25.76404857635498,139.33679,5.4330344,27.102506319681805,278.7642,5.422312,1669.1948
2015-07-21,17.905922889709473,286.13748,2.7878623,23.11202112833659,301.99634,3.1471848,24.03118673960368,275.3659,4.926093,595.0106
2015-07-22,16.399605751037598,276.30655,5.151584,20.96325747172038,297.5288,5.361185,19.981216430664062,247.10684,6.544281,1859.5514
2015-07-23,11.404494603474935,242.749,4.933031,18.511608123779297,190.31346,3.016503,19.863609313964844,100.301384,6.3159895,1559.0504
2015-07-24,13.338560740152994,91.502686,3.37297,22.11842664082845,161.17189,3.9105265,22.58009624481201,289.62704,5.9443245,1115.8422
2015-07-25,14.728651364644369,304.37454,2.620735,21.089239756266277,302.19037,2.5111265,21.66151014963786,289.0475,5.336885,752.4329
2015-07-26,13.893336613972982,293.64532,2.6911461,20.730244636535645,238.1616,2.0221198,23.305511792500813,286.5261,6.1503453,949.0455
2015-07-27,14.624961535135904,283.02844,4.584484,19.665808995564777,307.36316,2.8795347,21.554340680440266,336.84323,5.531295,1107.646
2015-07-28,14.354697545369467,278.40796,2.5071447,20.87072817484538,294.96014,4.4301567,22.18924872080485,261.2124,8.410968,2275.598
2015-07-29,13.23026434580485,268.5106,6.1043477,19.740458806355793,292.31964,5.5117316,21.578421274820965,257.22812,9.318523,3399.469
2015-07-30,12.484723726908365,283.18024,4.629323,18.30128002166748,174.49782,1.5492706,22.484364827473957,299.828,4.6646767,780.9472
2015-07-31,14.641127904256185,287.62338,4.206278,20.64009730021159,303.10748,3.6773448,22.934019088745117,264.1837,7.189554,1580.5405
2015-08-01,14.69382095336914,273.96475,6.08994,19.65491263071696,295.25598,3.9583032,21.559003194173176,296.77225,5.835544,1711.753
2015-08-02,13.856463114420572,272.88522,4.545516,18.52003224690755,307.06827,3.4647155,19.806046803792317,204.76486,5.837911,1134.233
2015-08-03,13.327749570210775,233.73155,3.4667008,21.013851801554363,164.00046,2.9169292,22.538550694783527,250.13998,5.7001534,952.32074
2015-08-04,16.68713919321696,221.04524,3.6982834,23.495153427124023,191.5702,2.8069298,25.99564043680827,279.29877,5.622928,926.3983
2015-08-05,17.677404085795086,243.53761,2.3774855,23.40344524383545,212.87958,0.9709843,25.7983299891154,294.92572,3.6019533,375.9535
2015-08-06,18.6429344813029,261.31592,2.4008534,25.38070583343506,156.08717,2.8716443,26.150700569152832,278.70978,5.5448027,717.2964
2015-08-07,18.374568303426106,286.51248,2.5296326,24.209093411763508,302.3141,2.3868487,24.699346860249836,282.49176,6.452405,1032.8833
2015-08-08,16.153820355733234,285.79578,4.200173,20.68639341990153,296.15067,4.732126,21.38432216644287,266.9017,8.725483,2434.4902
2015-08-09,12.29135513305664,265.26813,6.400709,17.3693749109904,290.5888,5.9915557,18.560865720113117,287.03125,5.1255193,2075.4692
2015-08-10,11.390167236328125,272.40167,2.3631117,18.022976239522297,182.08028,2.0612795,20.322341601053875,122.62558,6.097585,941.58014
2015-08-11,14.466425895690918,120.82484,4.0533037,22.479054768880207,105.46493,4.7099223,24.514154116312664,249.37276,4.791018,1105.7671
2015-08-12,17.63980197906494,332.412,3.072902,23.18252976735433,287.6178,2.7788126,22.636643091837566,78.97687,7.2775,1575.9545
2015-08-13,16.009922981262207,82.44384,4.5552583,23.93393898010254,107.59108,4.7918606,27.10083230336507,46.54868,4.9556975,1256.7052
2015-08-14,21.864664395650227,114.975624,3.9177015,29.647447268168133,105.48109,6.2788258,32.52137819925944,251.09552,5.881526,2127.1294
2015-08-15,23.77088451385498,275.47223,3.7455616,28.32351779937744,259.38174,1.8450849,30.791066487630207,225.47305,5.4306965,965.32556
2015-08-16,24.176249504089355,126.40953,4.53923,29.505046844482422,217.98154,4.4091773,29.295138041178387,200.1968,5.1623983,1882.7957
2015-08-17,24.918324788411457,160.22586,6.1170545,26.75968901316325,297.06598,3.5032701,23.54504680633545,131.28246,5.032567,1832.5822
2015-08-18,18.58467165629069,189.1168,3.4206827,20.34328556060791,297.8893,4.2699223,18.86968930562337,271.4775,9.134278,2591.5781
2015-08-19,11.699369430541992,272.42938,6.507508,15.527201652526855,300.31943,4.631908,18.214215596516926,278.12982,8.4720745,3206.8513
2015-08-20,12.047466278076172,317.73358,4.685786,18.24508825937907,283.1152,7.9595203,18.863869031270344,271.85315,9.721568,4304.595
2015-08-21,14.799775123596191,275.62296,8.082446,17.287612915039062,302.23465,5.460838,18.825460116068523,193.7747,5.7736063,2751.0232
2015-08-22,13.042253176371256,86.862335,4.593526,21.358059247334797,128.64946,4.914025,23.325201988220215,278.39487,4.768456,1414.7397
2015-08-23,17.118536949157715,251.58601,3.118406,23.736148834228516,185.94942,2.6934202,26.388978640238445,266.5942,7.3337297,1472.4358
2015-08-24,18.237870852152508,273.25598,6.0049114,21.556092580159504,298.50705,4.959805,22.163214365641277,269.42612,6.9539766,2075.5107
2015-08-25,14.092340469360352,281.1544,5.297612,17.829400062561035,270.7043,7.2838883,16.459619522094727,195.37257,6.028519,2537.3906
2015-08-26,9.06047789255778,82.66321,4.891727,16.419451077779133,111.11046,6.684658,19.355295817057293,19.458836,5.188911,2117.5132
2015-08-27,13.152853965759277,64.58384,3.9580789,20.179520924886067,94.89846,3.19282,20.82518132527669,17.713608,6.9803524,1635.5745
2015-08-28,18.26582368214925,112.24854,6.922046,23.86961046854655,114.12797,7.996404,24.879713376363117,47.604492,7.0898757,3833.1392
2015-08-29,22.93029499053955,112.33991,8.039773,26.160877863566082,139.76645,5.1771646,24.71005407969157,111.23706,5.899096,2929.379
2015-08-30,14.818689346313477,191.78546,6.411995,16.490776379903156,27.318256,7.0866284,14.454041798909506,12.130315,8.93333,3962.5183
2015-08-31,8.235858472188301,45.87534,4.8290453,11.351955286661784,41.322834,6.4341116,12.298133341471349,29.582947,9.586481,3945.8494
2015-09-01,8.18393573760986,117.33363,5.2724576,12.767051315307617,108.29402,8.595037,16.442087173461914,67.26407,6.3344154,3324.1677
2015-09-02,13.105060895284018,109.59808,6.4901447,18.57192103068034,109.374916,5.4610133,18.790061314900715,18.78554,5.622065,2363.821
2015-09-03,12.074130058288574,90.48289,4.4377837,19.029795328776043,108.31073,5.6900864,20.930208206176758,20.49218,5.1691475,1530.8978
2015-09-04,15.357036272684732,102.78826,4.017704,21.955138842264812,99.40115,4.664748,22.266778628031414,28.403414,7.5912576,2074.5977
2015-09-05,20.181154251098633,116.316246,8.592793,23.425169944763184,112.39316,9.251525,24.281163851420086,53.266888,6.367267,4819.825
2015-09-06,19.676187833150227,103.26123,6.2057242,24.690841674804688,109.05347,6.7547255,24.697832425435383,14.532884,5.518836,2500.6023
2015-09-07,17.860612869262695,95.13492,3.7256396,23.735493659973145,110.19597,5.9631968,25.862610181172688,54.729385,4.627187,1309.2306
2015-09-08,23.30750910441081,114.233505,8.697288,25.57602659861247,111.17551,6.5081267,26.58688958485921,296.34943,3.973519,3326.7607
2015-09-09,17.681124051411945,316.19315,3.1908522,21.297492027282715,143.76422,3.8074918,20.326775550842285,35.201748,6.1022067,1465.0358
2015-09-10,13.995930989583334,101.3928,4.221733,20.06354872385661,107.02131,6.457682,22.94421895345052,71.251434,4.772263,1499.8008
2015-09-11,20.72164758046468,109.953804,9.826376,22.966273307800293,102.68842,8.528925,24.71803347269694,270.32837,1.991043,4226.7227
2015-09-12,17.314733187357586,220.058,2.655135,22.907325108846027,131.66782,3.6158156,23.303489367167156,84.81272,5.7193246,927.33875
2015-09-13,16.388992309570312,91.60309,3.959886,22.639513333638508,105.91744,4.9675674,24.955231030782063,218.27193,3.8113468,911.0379
2015-09-14,18.412658373514812,196.75957,2.1119432,24.626800219217937,102.30876,3.3775551,26.949710845947266,312.51434,2.6091204,313.6598
2015-09-15,19.933769861857098,213.90866,2.4276109,26.19940694173177,106.31755,4.784586,28.521544456481934,249.75648,4.240908,695.34094
2015-09-16,20.41082986195882,280.73404,2.6768508,25.02140235900879,181.54865,2.3497949,24.42337131500244,163.17908,6.2451077,1249.7758
2015-09-17,18.85431480407715,131.04678,3.6627145,24.12489064534505,126.896996,3.4254694,22.16172726949056,291.80484,4.1535673,715.9458
2015-09-18,12.73346741994222,301.02283,2.2329385,17.64876397450765,310.9795,2.0553243,19.922214190165203,305.65692,3.7699049,322.73285
2015-09-19,11.852150917053223,285.45322,2.920989,15.433382670084635,293.94794,3.6835012,17.413124720255535,261.8051,7.4398866,1583.5634
2015-09-20,10.203080495198568,279.45163,4.6661897,14.31924311319987,297.6444,3.5373573,15.84309196472168,302.32242,4.405799,748.62836
2015-09-21,10.023685137430826,282.85892,3.0740767,14.184008280436197,302.44717,1.9040008,14.65947151184082,301.55832,4.4768744,615.73975
2015-09-22,8.66651000976561,149.9111,2.9552546,13.238606580098471,109.45036,4.2204733,14.7071746190389,109.033104,4.1576934,741.83325
2015-09-23,9.135977109273275,103.77497,5.987238,16.362261454264324,112.17027,6.1077757,19.41919708251953,291.09268,3.818367,2212.75
2015-09-24,13.075601577758789,298.46814,2.2945445,17.426961580912273,299.62103,3.94028,19.590682983398438,264.34775,9.164425,2691.6592
2015-09-25,13.621569951375326,280.1219,5.9405017,15.721667289733887,302.38232,3.5454218,17.63154951731364,145.76013,5.2588353,1288.3998
2015-09-26,12.257221221923828,99.13804,5.8735127,18.44586722056071,161.77885,4.4625864,20.63469664255778,291.7161,4.1621017,1587.6873
2015-09-27,13.319245974222818,188.62169,1.9733781,19.326141993204754,107.2483,4.73786,22.050522486368816,154.14334,3.6975045,599.1946
2015-09-28,15.706566174825033,162.37572,2.848232,22.088814735412598,103.20117,5.9960227,24.74565092722575,270.8766,2.106576,945.55884
2015-09-29,19.468162218729656,127.453094,4.5920925,24.861713727315266,126.53074,6.077959,26.270436604817707,177.15387,3.9880357,1696.7753
2015-09-30,18.29565366109212,133.40154,2.2229297,23.71637789408366,124.35869,6.354204,24.309618314107258,166.26465,5.385493,1454.0458
2015-10-01,17.06648604075114,126.059494,3.6136172,21.47095998128255,141.25862,7.0506587,23.344953854878742,188.69182,9.67918,3544.7927
2015-10-02,14.521574974060059,257.8974,3.120829,13.16419537862142,302.2173,3.7623327,14.253769556681315,262.65207,8.889894,2469.369
2015-10-03,10.767359097798666,273.06677,2.7467895,11.449697176615397,61.592846,2.1128192,13.340890884399414,227.6726,2.9181676,538.479
2015-10-04,11.23345915476481,272.452,10.084845,11.938140551249186,252.26686,10.748807,11.43161544799804,253.12111,9.733595,7148.4224
2015-10-05,8.13234914143879,293.94788,3.3137524,10.108003679911297,212.84282,1.2423767,13.259878158569336,284.75684,5.395655,847.16833
2015-10-06,8.160599708557129,266.8703,1.6302078,13.190387280782064,145.72609,2.5021966,17.149182955423992,292.5489,4.3918905,448.95316
2015-10-07,12.147712389628092,267.68228,6.280113,15.611599286397299,284.15808,5.920719,13.153714179992676,149.82062,6.0734353,2257.094
2015-10-08,8.44634602864582,79.70816,3.5285258,11.621080970764162,98.59415,4.206911,11.640312449137356,15.255558,6.0803494,1268.1627
2015-10-09,5.212364323933928,17.740904,7.220399,6.991145642598472,156.24748,4.0683637,7.8629176457722805,321.06232,5.363049,2105.5696
2015-10-10,3.7465103149414127,255.38089,2.1365678,6.144337399800622,135.01491,4.8366036,6.2178144454955975,34.665386,7.5318913,2073.7324
2015-10-11,2.671526082356776,215.07175,3.190663,6.130810864766442,44.4435,3.9362595,6.547246932983384,32.43902,5.4925475,1340.4375
2015-10-12,3.1392041524251355,66.05502,3.8135366,8.00932509104411,102.804955,4.2652497,10.597835032145163,57.862823,5.157719,1229.718
2015-10-13,9.859863917032877,109.0359,8.304202,13.91374651590983,108.672104,7.5876436,15.922588984171549,73.012344,3.8774295,3405.0876
2015-10-14,10.327569325764975,115.38031,3.045121,14.023434321085611,124.19688,3.39163,14.191589991251627,212.11511,5.206398,787.0079
2015-10-15,8.48509394327798,212.47862,2.4400835,12.92074178059896,101.130775,3.4759157,14.728263854980469,295.91638,2.8314705,456.76535
2015-10-16,9.494221687316895,215.25397,1.9882169,13.454188346862793,107.16188,3.986666,16.822985967000324,87.28793,2.5690012,368.45847
2015-10-17,12.959983189900717,106.77957,6.429064,17.291969935099285,129.28702,4.6126013,19.39850393931071,285.0436,4.4122167,1772.8875
2015-10-18,13.108722368876139,296.06314,2.4304693,15.493218104044596,319.5492,1.3020983,16.754024823506672,283.3794,5.4518757,729.0171
2015-10-19,10.347334543863932,291.67105,2.2142322,13.087171872456869,302.96768,1.3297482,16.384385744730633,274.39435,6.110099,939.072
2015-10-20,8.896858851114898,292.45398,5.024956,11.40908126831055,297.6552,5.3547845,11.219499015808102,278.82718,5.9125147,1726.6189
2015-10-21,7.386430231730138,99.075134,5.226433,10.921305084228516,109.58996,8.787167,14.655591011047363,109.167534,11.219621,5408.5938
2015-10-22,13.565384229024252,104.16663,13.887485,16.47533925374349,102.53803,13.883056,17.563220659891766,105.64621,8.669182,8141.012
2015-10-23,11.208759307861328,107.41119,6.0564027,15.202935536702475,99.78897,4.5423074,16.725226402282715,173.76323,3.4778605,1391.0762
2015-10-24,10.677703539530436,106.30285,4.576458,15.890366872151693,104.135994,7.178486,17.74573040008545,94.97969,3.730251,1771.8954
2015-10-25,14.573988914489746,108.58673,6.4984355,19.168320337931316,110.48416,7.906996,21.199644406636555,109.002495,6.7857146,3379.3447
2015-10-26,19.275002161661785,105.09145,11.289437,20.07108275095622,101.32738,9.925246,20.31412982940674,106.42706,6.479808,6178.7417
2015-10-27,13.896536509195963,107.76423,2.8479447,17.88850498199463,100.06697,6.9799447,19.139234860738117,275.83926,3.0024629,1575.8569
2015-10-28,13.813531875610352,285.67917,2.1395977,16.074279467264812,248.64125,0.7931487,16.590277671813965,314.2831,1.7991028,210.17905
2015-10-29,11.165257453918457,120.06888,1.1267164,15.873708407084147,119.23998,2.9464676,19.044041951497395,235.13733,4.637144,838.8198
2015-10-30,18.556055704752605,187.31892,9.120307,18.642539660135906,156.49013,8.462236,16.11815007527669,157.30566,9.200599,5719.674
2015-10-31,12.29310385386149,195.26848,6.410299,13.305291811625162,165.90858,7.9538608,16.108784993489582,158.19838,8.796856,4429.6084
2015-11-01,15.342075983683268,160.15251,15.407401,12.912219047546387,170.51479,9.26731,10.290796279907227,257.23694,3.4909399,5144.176
2015-11-02,8.667788632710765,242.07652,3.2914732,9.479247665405273,208.49588,7.032575,9.259173011779769,276.07147,6.13399,2676.7134
2015-11-03,8.96434256235757,197.76915,2.050902,9.151862462361656,142.2039,4.0304723,9.060409037272121,238.32431,8.484242,1848.159
2015-11-04,8.013287035624176,252.4239,12.474386,7.611414845784501,259.42648,7.7501445,7.619664955139149,263.54962,8.136983,6063.256
2015-11-05,3.5576001485188873,282.21848,2.4532576,6.318323580423992,86.614174,3.1671546,8.414361763000477,73.35225,3.4232643,706.7418
2015-11-06,8.41434739430744,234.65974,1.4650295,10.714069239298505,196.51471,1.0601239,11.737709363301596,227.17734,2.0781243,216.76686
2015-11-07,8.6800905863444,99.863785,7.70969,11.802451451619467,99.26319,6.683868,14.253303527832031,87.74124,3.0155222,2653.675
2015-11-08,9.918296496073404,266.756,3.010488,10.398086929321291,273.16324,6.2375355,9.326106834411618,261.85632,6.218849,2160.774
2015-11-09,7.205701192220045,254.1328,5.5482783,8.231864992777512,291.93326,3.077738,9.008375167846667,284.80746,4.19067,928.62506
2015-11-10,6.561490186055498,281.57538,4.2303286,8.0019827524821,302.74252,2.8618798,9.383699480692536,294.48383,3.8958807,549.7958
2015-11-11,9.349489339192694,318.34146,3.091335,8.646889368693033,316.71902,4.6410704,11.311262448628744,268.9344,7.8784857,1938.2697
2015-11-12,9.278550783793131,292.53912,5.6012216,11.37206745147705,291.63193,6.097574,12.3784818649292,264.00143,7.9791327,2887.876
2015-11-13,9.509601593017578,274.61108,6.30353,13.194931666056315,250.97572,5.4836006,12.009624799092611,122.67309,2.9812114,1598.4636
2015-11-14,10.731641133626303,108.01654,7.330994,14.228997548421225,107.68839,9.220732,16.846431732177734,106.78135,11.225669,6273.388
2015-11-15,16.15498161315918,101.01088,12.757075,17.750112533569336,99.02001,11.132632,16.64854367574056,100.83936,7.312697,7051.591
2015-11-16,12.473160743713379,100.413826,7.810213,16.24668312072754,99.65663,8.634001,18.003743489583332,100.08151,8.475964,5060.518
2015-11-17,15.506300926208496,97.8963,9.765649,17.211788177490234,96.29709,7.363197,17.218270301818848,293.96918,1.8141484,3872.3818
2015-11-18,12.706546465555826,263.01764,0.94575506,13.964096387227377,248.79611,0.7300144,14.830122311909994,289.6753,2.190405,210.02888
2015-11-19,10.879575411478678,219.80325,0.9460355,12.690678278605143,118.25755,1.6305703,12.0417267481486,304.59555,1.9067174,212.08133
2015-11-20,8.040035120646149,295.52197,4.7323403,8.746640459696453,255.45465,6.9976273,8.149712053934715,267.30273,6.22913,2858.113
2015-11-21,6.1973712921142585,125.38552,6.7481966,8.738554382324223,99.471634,9.1632595,9.381259346008283,173.4022,3.5167708,3726.9336
2015-11-22,8.13774503072102,276.41708,5.2975507,8.133185577392583,299.58588,4.2027206,8.455435880025211,155.63196,3.4078352,989.7335
2015-11-23,9.049126752217598,97.6956,10.138263,9.943696022033693,99.831474,10.14559,11.862857182820639,103.339005,9.530353,7393.68
2015-11-24,10.629810651143393,99.7508,10.511274,11.60464604695638,99.56971,9.405698,13.272640546162924,102.27655,7.7163363,6367.8745
2015-11-25,10.88778559366862,103.2343,7.09163,11.844575564066568,112.25088,4.5242968,11.534315427144369,219.00937,1.7004731,1622.2968
2015-11-26,8.42472527821859,114.56369,5.1011987,11.375402768452963,114.55858,7.7789097,13.166589736938477,114.503174,8.305955,3585.945
2015-11-27,8.45570564270018,105.35964,5.89303,9.272071584065758,136.44748,1.4214149,10.167916679382307,314.74597,2.7250812,1163.1238
2015-11-28,6.9646111806233675,143.17337,2.8300276,8.991252326965334,105.49602,5.166888,11.561269124348959,107.65106,5.148281,1019.0351
2015-11-29,11.196717580159506,111.108536,6.7303777,13.65356731414795,108.95899,7.9929714,15.832671483357748,108.70302,9.729781,4782.198
2015-11-30,14.376503944396973,102.15749,11.499992,15.313309033711752,100.07192,11.611126,13.640376091003418,98.30835,8.727219,7825.789
2015-12-01,8.764780044555664,91.87862,5.4627943,10.75243345896403,224.48636,2.7413847,11.20064284006754,299.45703,5.634014,1308.9224
2015-12-02,8.477933375040683,282.28433,7.2438116,8.846960385640466,203.61687,4.9908967,9.622586250305154,103.68219,5.0070353,2797.5386
2015-12-03,8.27821203867594,99.39257,8.268167,9.845609601338706,104.62745,7.45488,10.677016894022623,107.67808,7.826797,4419.3877
2015-12-04,9.268632570902506,110.95835,8.650537,10.66179370880127,109.19834,10.089656,10.398844083150228,108.88828,12.64019,7575.358
